REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.mockito.internal.configuration.plugins.PluginLoader	loadPlugin(java.lang.Class,java.lang.Class)	initializer	org.mockito.internal.configuration.plugins.PluginLoader	SOURCE
org.mockito.internal.configuration.plugins.PluginLoader	loadPlugin(java.lang.Class,java.lang.Class)	initializer	org.mockito.internal.configuration.plugins.PluginLoader	SOURCE
org.mockito.internal.configuration.plugins.PluginLoader	loadPlugin(java.lang.Class,java.lang.Class)	plugins	org.mockito.internal.configuration.plugins.PluginLoader	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	null	class	org.mockito.plugins.PluginSwitch	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	null	class	org.mockito.internal.configuration.plugins.DefaultPluginSwitch	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	null	class	org.mockito.plugins.MockMaker	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	null	class	org.mockito.plugins.StackTraceCleanerProvider	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	null	class	org.mockito.plugins.InstantiatorProvider2	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	null	class	org.mockito.plugins.AnnotationEngine	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	INLINE_ALIAS	INLINE_ALIAS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	null	class	org.mockito.plugins.MockitoLogger	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	null	class	org.mockito.plugins.MemberAccessor	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	DEFAULT_PLUGINS	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	MODULE_ALIAS	MODULE_ALIAS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getDefaultPlugin(java.lang.Class)	class	org.mockito.plugins.InstantiatorProvider	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getDefaultPlugin(java.lang.Class)	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getDefaultPlugin(java.lang.Class)	class	org.mockito.plugins.InstantiatorProvider2	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getDefaultPlugin(java.lang.Class)	class	org.mockito.plugins.InstantiatorProvider2	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getDefaultPlugin(java.lang.Class)	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getDefaultPluginClass(java.lang.String)	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getInlineMockMaker()	class	org.mockito.plugins.MockMaker	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getInlineMockMaker()	DEFAULT_PLUGINS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	getInlineMockMaker()	INLINE_ALIAS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	PluginInitializer(org.mockito.plugins.PluginSwitch,java.lang.String,org.mockito.internal.configuration.plugins.DefaultMockitoPlugins)	pluginSwitch	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	PluginInitializer(org.mockito.plugins.PluginSwitch,java.lang.String,org.mockito.internal.configuration.plugins.DefaultMockitoPlugins)	this	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	PluginInitializer(org.mockito.plugins.PluginSwitch,java.lang.String,org.mockito.internal.configuration.plugins.DefaultMockitoPlugins)	alias	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	PluginInitializer(org.mockito.plugins.PluginSwitch,java.lang.String,org.mockito.internal.configuration.plugins.DefaultMockitoPlugins)	this	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	PluginInitializer(org.mockito.plugins.PluginSwitch,java.lang.String,org.mockito.internal.configuration.plugins.DefaultMockitoPlugins)	plugins	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	PluginInitializer(org.mockito.plugins.PluginSwitch,java.lang.String,org.mockito.internal.configuration.plugins.DefaultMockitoPlugins)	this	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	loadImpl(java.lang.Class)	pluginSwitch	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	loadImpl(java.lang.Class)	alias	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	loadImpl(java.lang.Class)	plugins	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginInitializer	loadImpl(java.lang.Class)	alias	org.mockito.internal.configuration.plugins.PluginInitializer	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	pluginSwitch	class	org.mockito.plugins.PluginSwitch	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	pluginSwitch	pluginSwitch	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	mockMaker	INLINE_ALIAS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	mockMaker	class	org.mockito.plugins.MockMaker	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	pluginSwitch	pluginSwitch	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	memberAccessor	MODULE_ALIAS	org.mockito.internal.configuration.plugins.DefaultMockitoPlugins	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	memberAccessor	class	org.mockito.plugins.MemberAccessor	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	pluginSwitch	pluginSwitch	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	stackTraceCleanerProvider	class	org.mockito.plugins.StackTraceCleanerProvider	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	pluginSwitch	pluginSwitch	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	annotationEngine	class	org.mockito.plugins.AnnotationEngine	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	pluginSwitch	pluginSwitch	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	mockitoLogger	class	org.mockito.plugins.MockitoLogger	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	PluginRegistry()	pluginSwitch	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	PluginRegistry()	class	org.mockito.plugins.InstantiatorProvider2	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	PluginRegistry()	class	org.mockito.plugins.InstantiatorProvider	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	PluginRegistry()	instantiatorProvider	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	PluginRegistry()	instantiatorProvider	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	getStackTraceCleanerProvider()	stackTraceCleanerProvider	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	getMockMaker()	mockMaker	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	getMemberAccessor()	memberAccessor	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	getInstantiatorProvider()	instantiatorProvider	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	getAnnotationEngine()	annotationEngine	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginRegistry	getMockitoLogger()	mockitoLogger	org.mockito.internal.configuration.plugins.PluginRegistry	SOURCE
org.mockito.internal.configuration.plugins.PluginFinder	PluginFinder(org.mockito.plugins.PluginSwitch)	pluginSwitch	org.mockito.internal.configuration.plugins.PluginFinder	SOURCE
org.mockito.internal.configuration.plugins.PluginFinder	PluginFinder(org.mockito.plugins.PluginSwitch)	this	org.mockito.internal.configuration.plugins.PluginFinder	SOURCE
org.mockito.internal.configuration.plugins.PluginFinder	findPluginClass(java.lang.Iterable)	pluginSwitch	org.mockito.internal.configuration.plugins.PluginFinder	SOURCE
org.mockito.internal.configuration.plugins.Plugins	getStackTraceCleanerProvider()	registry	org.mockito.internal.configuration.plugins.Plugins	SOURCE
org.mockito.internal.configuration.plugins.Plugins	getMockMaker()	registry	org.mockito.internal.configuration.plugins.Plugins	SOURCE
org.mockito.internal.configuration.plugins.Plugins	getMemberAccessor()	registry	org.mockito.internal.configuration.plugins.Plugins	SOURCE
org.mockito.internal.configuration.plugins.Plugins	getInstantiatorProvider()	registry	org.mockito.internal.configuration.plugins.Plugins	SOURCE
org.mockito.internal.configuration.plugins.Plugins	getAnnotationEngine()	registry	org.mockito.internal.configuration.plugins.Plugins	SOURCE
org.mockito.internal.configuration.plugins.Plugins	getMockitoLogger()	registry	org.mockito.internal.configuration.plugins.Plugins	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	getIt()	GLOBAL_CONFIGURATION	org.mockito.internal.configuration.GlobalConfiguration	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	GlobalConfiguration()	GLOBAL_CONFIGURATION	org.mockito.internal.configuration.GlobalConfiguration	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	GlobalConfiguration()	GLOBAL_CONFIGURATION	org.mockito.internal.configuration.GlobalConfiguration	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	getAnnotationEngine()	GLOBAL_CONFIGURATION	org.mockito.internal.configuration.GlobalConfiguration	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	tryGetPluginAnnotationEngine()	GLOBAL_CONFIGURATION	org.mockito.internal.configuration.GlobalConfiguration	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	tryGetPluginAnnotationEngine()	class	org.mockito.configuration.DefaultMockitoConfiguration	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	cleansStackTrace()	GLOBAL_CONFIGURATION	org.mockito.internal.configuration.GlobalConfiguration	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	enableClassCache()	GLOBAL_CONFIGURATION	org.mockito.internal.configuration.GlobalConfiguration	SOURCE
org.mockito.internal.configuration.GlobalConfiguration	getDefaultAnswer()	GLOBAL_CONFIGURATION	org.mockito.internal.configuration.GlobalConfiguration	SOURCE
org.mockito.internal.configuration.CaptorAnnotationProcessor	process(org.mockito.Captor,java.lang.reflect.Field)	class	org.mockito.ArgumentCaptor	SOURCE
org.mockito.internal.util.MockNameImpl	MockNameImpl(java.lang.String,java.lang.Class,boolean)	mockName	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	MockNameImpl(java.lang.String,java.lang.Class,boolean)	this	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	MockNameImpl(java.lang.String,java.lang.Class,boolean)	defaultName	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	MockNameImpl(java.lang.String,java.lang.Class,boolean)	this	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	MockNameImpl(java.lang.String,java.lang.Class,boolean)	mockName	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	MockNameImpl(java.lang.String,java.lang.Class,boolean)	this	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	MockNameImpl(java.lang.String)	mockName	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	MockNameImpl(java.lang.String)	this	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	isDefault()	defaultName	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.MockNameImpl	toString()	mockName	org.mockito.internal.util.MockNameImpl	SOURCE
org.mockito.internal.util.DefaultMockingDetails	DefaultMockingDetails(java.lang.Object)	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	DefaultMockingDetails(java.lang.Object)	this	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	isMock()	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	isSpy()	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	getInvocationContainer()	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	printInvocations()	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	getMock()	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	mockHandler()	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	assertGoodMock()	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.DefaultMockingDetails	assertGoodMock()	toInspect	org.mockito.internal.util.DefaultMockingDetails	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptional()	emptyOptional	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptional()	emptyOptional	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptional()	emptyOptional	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalDouble()	emptyOptionalDouble	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalDouble()	emptyOptionalDouble	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalDouble()	emptyOptionalDouble	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalInt()	emptyOptionalInt	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalInt()	emptyOptionalInt	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalInt()	emptyOptionalInt	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalLong()	emptyOptionalLong	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalLong()	emptyOptionalLong	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyOptionalLong()	emptyOptionalLong	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyDuration()	emptyDuration	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyDuration()	emptyDuration	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyDuration()	emptyDuration	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyPeriod()	emptyPeriod	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyPeriod()	emptyPeriod	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.JavaEightUtil	emptyPeriod()	emptyPeriod	org.mockito.internal.util.JavaEightUtil	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	HashCodeAndEqualsMockWrapper(java.lang.Object)	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	HashCodeAndEqualsMockWrapper(java.lang.Object)	this	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	get()	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	equals(java.lang.Object)	this	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	equals(java.lang.Object)	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	equals(java.lang.Object)	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	hashCode()	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	toString()	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	toString()	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	typeInstanceString()	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	typeInstanceString()	mockInstance	org.mockito.internal.util.collections.HashCodeAndEqualsMockWrapper	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet$1	iterator	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet$1	hasNext()	iterator	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet$1	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet$1	next()	iterator	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet$1	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet$1	remove()	iterator	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet$1	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	size()	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	isEmpty()	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	contains(java.lang.Object)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	add(java.lang.Object)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	remove(java.lang.Object)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	clear()	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	equals(java.lang.Object)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	equals(java.lang.Object)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	hashCode()	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	unwrapTo(T[])	length	Array	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	unwrapTo(T[])	length	Array	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	toArray(T[])	length	Array	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	removeAll(java.util.Collection)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	containsAll(java.util.Collection)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	addAll(java.util.Collection)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	retainAll(java.util.Collection)	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	toString()	backingHashSet	org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet	SOURCE
org.mockito.internal.util.ConsoleMockitoLogger	log(java.lang.Object)	out	java.lang.System	SOURCE
org.mockito.internal.util.reflection.FieldReader	FieldReader(java.lang.Object,java.lang.reflect.Field)	target	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.FieldReader	FieldReader(java.lang.Object,java.lang.reflect.Field)	this	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.FieldReader	FieldReader(java.lang.Object,java.lang.reflect.Field)	field	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.FieldReader	FieldReader(java.lang.Object,java.lang.reflect.Field)	this	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.FieldReader	read()	accessor	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.FieldReader	read()	field	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.FieldReader	read()	target	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.FieldReader	read()	field	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.FieldReader	read()	target	org.mockito.internal.util.reflection.FieldReader	SOURCE
org.mockito.internal.util.reflection.ModuleMemberAccessor	ModuleMemberAccessor()	JAVA_V9	net.bytebuddy.ClassFileVersion	SOURCE
org.mockito.internal.util.reflection.ModuleMemberAccessor	ModuleMemberAccessor()	delegate	org.mockito.internal.util.reflection.ModuleMemberAccessor	SOURCE
org.mockito.internal.util.reflection.ModuleMemberAccessor	ModuleMemberAccessor()	delegate	org.mockito.internal.util.reflection.ModuleMemberAccessor	SOURCE
org.mockito.internal.util.reflection.ModuleMemberAccessor	newInstance(java.lang.reflect.Constructor,java.lang.Object[])	delegate	org.mockito.internal.util.reflection.ModuleMemberAccessor	SOURCE
org.mockito.internal.util.reflection.ModuleMemberAccessor	invoke(java.lang.reflect.Method,java.lang.Object,java.lang.Object[])	delegate	org.mockito.internal.util.reflection.ModuleMemberAccessor	SOURCE
org.mockito.internal.util.reflection.ModuleMemberAccessor	get(java.lang.reflect.Field,java.lang.Object)	delegate	org.mockito.internal.util.reflection.ModuleMemberAccessor	SOURCE
org.mockito.internal.util.reflection.ModuleMemberAccessor	set(java.lang.reflect.Field,java.lang.Object,java.lang.Object)	delegate	org.mockito.internal.util.reflection.ModuleMemberAccessor	SOURCE
org.mockito.internal.util.reflection.LenientCopyTool	copy(T,T,java.lang.Class)	class	java.lang.Object	SOURCE
org.mockito.internal.util.reflection.LenientCopyTool	copyValues(T,T,java.lang.Class)	accessor	org.mockito.internal.util.reflection.LenientCopyTool	SOURCE
org.mockito.internal.util.reflection.LenientCopyTool	copyValues(T,T,java.lang.Class)	accessor	org.mockito.internal.util.reflection.LenientCopyTool	SOURCE
org.mockito.internal.util.reflection.InstanceField	InstanceField(java.lang.reflect.Field,java.lang.Object)	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	InstanceField(java.lang.reflect.Field,java.lang.Object)	this	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	InstanceField(java.lang.reflect.Field,java.lang.Object)	instance	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	InstanceField(java.lang.reflect.Field,java.lang.Object)	this	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	set(java.lang.Object)	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	set(java.lang.Object)	instance	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	set(java.lang.Object)	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	isAnnotatedBy(java.lang.Class)	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	isSynthetic()	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	annotation(java.lang.Class)	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	jdkField()	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
